game_id,player_id,free_resp_prompt,free_resp_answer
75feede0-c79d-4e74-be03-174630ef9a24,d5aadda6-b82d-449e-8463-e1f4a61a59e2,"In the text box below, please describe any strategies you used to try and beat your opponent.",If the opponent played one option multiple times I changed my answer. It was also just a bit random. 
549f73f4-7a68-4d78-abb4-76d6dbb9e8f2,7c2e9a45-3e56-4a41-96e5-b59868f2e5cb,"In the text box below, please describe any strategies you used to try and beat your opponent.","I noticed that there was a general pattern of the computer going rock, paper, scissors and then repeating that pattern so I simply followed the pattern necessary to beat it. Occasionally the computer would jump to a different position in the pattern but it would then follow the same pattern so I would just adjust my own pattern to match."
1b4ec305-d435-42e7-bf58-c6934966fe1d,fb2f34e8-6c0d-4c8e-9054-76edc58a4999,"In the text box below, please describe any strategies you used to try and beat your opponent.",I tried to see if the opponent was following a pattern when they were picking their moves so I could match it accordingly.
cf444ec2-6396-424c-b54c-83398bedf199,737df27e-811f-468d-9b5a-8383529e8611,"In the text box below, please describe any strategies you used to try and beat your opponent.","at times i would use the patter Rock Paper Scissors. After a while, i would just click randomly because i would be bored of the repetitiveness of it. "
ac3681cd-a117-4c28-b848-10a13266da76,8cae0f54-c254-4aa0-95d1-89f5bb09a7b8,"In the text box below, please describe any strategies you used to try and beat your opponent.","Repeated the same one multiple times to see which the opponent would do, then switched randomly. "
c2dfc7b9-2be7-4d66-ae1e-4629b3dc99ee,484a0aee-bf40-4dd6-bf2c-f7cb653d3f22,"In the text box below, please describe any strategies you used to try and beat your opponent.",I would try to choose the option that won in the previous trial.
3cd99078-3bbd-4363-87d2-9c7f940195f4,778b4526-0379-47e7-ac6a-521fde1dea32,"In the text box below, please describe any strategies you used to try and beat your opponent.","At first I tried to pick the counter of whatever they picked in the last round but that didn't work out. Since my opponent was choosely randomly, I thought it would be best if I chose randomly too."
c67d5f09-74c0-4a10-ba2f-27ee78b7c394,e55a8c76-ea08-4799-8ed3-95682d7355ed,"In the text box below, please describe any strategies you used to try and beat your opponent.",I saw a pattern in ties and win at one point if I went at a certain order.
2a9981ee-9c72-492d-9fae-096c7577b4c5,b3ae5a08-8c20-49cf-a2cb-b08818195384,"In the text box below, please describe any strategies you used to try and beat your opponent.",I  tried to see if there was a pattern to what they were picking and if the pattern would stop I   would try to catch on to another
0d4fe40c-47f0-478c-9adb-a10b5f473e0e,a121fa8a-9388-4d9b-bc3a-ecec30e7fe02,"In the text box below, please describe any strategies you used to try and beat your opponent.","I realized that my opponent never expected me to pick paper, so I would always pick it because paper is always the least picked. "
9046726f-5ac3-4c2c-afca-9a0f6e1d2fd1,d256f026-6da6-46b0-8f2e-984856a75c95,"In the text box below, please describe any strategies you used to try and beat your opponent.","I clicked rock, paper, and then scissors. If I won, I would choose the next in order, if I lost or tied, I would choose it until I won 
"
7c8c75d2-d6c1-4fcf-a44a-03cf8172aad6,dc3c0907-5e2a-4b79-804f-1fcc435101fe,"In the text box below, please describe any strategies you used to try and beat your opponent.",assuming they would try to guess my next move based on theirs which was semi helpful. But overall I feel like there was a pattern to recognize and beat but i just wasn't getting it.
5bfd918e-9912-48d5-92f1-fed9b676b897,89134181-aa27-4b20-86db-7012d6c09a85,"In the text box below, please describe any strategies you used to try and beat your opponent.",Find patterns in my opponent's choices.
53c8fa79-006f-4d99-b62e-ee843bf095d7,fd03f1f7-a603-4915-9094-9e8ab393aba3,"In the text box below, please describe any strategies you used to try and beat your opponent.","Well, I thought at some points that my opponent had a pattern of what they were going to pick next. (Rock v. Rock - tie, then paper v. sicssors- win for me). However, after a while I found that I lost using that strategy. So from there I just made sure I didn't pick from the three choices in order.  "
ea5edf42-63af-4d71-a5b9-a73ee554863f,0e9118bd-02a1-49bd-b09d-cdfeab15f9c2,"In the text box below, please describe any strategies you used to try and beat your opponent.","At first it seemed like repeatedly choosing one option would either result in a tie or a win so thats would I would do, but after about 150 rounds I did not really care anymore and stopped trying. "
01f5bad3-9155-4c92-a3a2-bb525fe7eb38,e1f7f3dd-afe4-430b-b549-b69953f3925f,"In the text box below, please describe any strategies you used to try and beat your opponent.","just keep doing scissors and then when the opponent picks rock you pick scissors again, and then if it's paper you go to rock. After rock just go back to scissors over and over again until it chooses rock."
39433936-2500-4174-b755-c7758871214c,22bf7dfd-ed4f-4c31-9afc-1d74b2be2cde,"In the text box below, please describe any strategies you used to try and beat your opponent.","when we tied, I choose the option that would beat the one we both choose. for example, if we both choose paper, I would choose scissors next and often beat them. I think there was a pattern that when we tied they would play the same option again (twice in a row). I got many points using this strategy."
24dc9293-8803-43ad-bd06-8eef2a8d5733,cf46ccdb-54ca-4e92-b439-27bfc248f825,"In the text box below, please describe any strategies you used to try and beat your opponent.","Initially I clicked randomly. Then, it seemed like my opponent was copying whatever my last move was, so I cycled between all three choices in the same order. I noticed that this work 100% of the time, occasionally the opponent would pick something else. However, it worked often enough that it was by far the best strategy. Perhaps there was some way of predicting when it would change to something besides what I just played, but I didn't care enough to find out. I think I had 600+ points, and the opponent had -110 or less points by the end"
00f9055b-2986-4a4b-8550-2695cedb7358,55402ef8-01ba-4792-b74d-0b72df12a806,"In the text box below, please describe any strategies you used to try and beat your opponent.","I realized there was an order that had higher frequency of wins. I would go from scissors, to paper, to rock."
5855b4e8-b726-4704-a08b-d411114f0487,b4a54509-2b90-4e9d-b3cd-b4ff11563835,"In the text box below, please describe any strategies you used to try and beat your opponent.","Initially, I used a strategy of choosing the option that my opponent had previously chosen. This strategy has proven useful in the game if I play it with people in real life. However, my opponent in this game seemed to pick the three options in a certain order, with some brief variance  that would be followed by the same order all over again. This allowed me to beat my opponent without question and large confidence over time."
3b057392-4008-423a-af76-a9c3878ddb96,a42f5dac-efd7-4fa5-abd6-f4bc5a6cac41,"In the text box below, please describe any strategies you used to try and beat your opponent.",I just choosed randomly. 
18509f40-e687-48cb-8ea6-6fcb8e4af383,cccba145-12bf-4b34-95d0-8b7d70555c34,"In the text box below, please describe any strategies you used to try and beat your opponent.",I realized what the pattern was a few minutes in and continued the pattern until I reached 300. 
ee3de9d3-f9d7-4c06-ae6d-e005ece90a1b,f9b4d809-bacf-465b-b091-5e35b4105c76,"In the text box below, please describe any strategies you used to try and beat your opponent.",there was a pattern that the opponent was doing. So I thought about what beats what and use their technique against them
3eb64a85-37bf-4a91-8820-6c3e9244c84b,d8687ba6-49e1-4e30-a3db-ca9be8829579,"In the text box below, please describe any strategies you used to try and beat your opponent.","The opponent would usually play whatever would defeat what I did in the last round, so I played what would defeat that. If I followed the same pattern as it did without thinking I also defeated it so I would do scissors then paper then rock and when it hit 0 points play the same thing again and then go back to the same pattern. "
59034ca1-d5a4-4426-8356-909ec31e9bd9,30c165be-0ccd-4ac4-9ccf-4a6896d2d0a4,"In the text box below, please describe any strategies you used to try and beat your opponent.",Just did the opposite of what I thought was expected. Then started clicking randomly. 
b8d9a7e6-9c64-4052-aae3-d71d316517c6,1b981662-5855-478e-94c0-a25c1e816b09,"In the text box below, please describe any strategies you used to try and beat your opponent.","I assumed a computer opponent and thus started looking for patterns right away - there were a few clear patterns that the computer would cycle through (ex: rock --> scissor --> paper) over and over, with occasionally a few switchups (such as duplicating paper or going from paper --> rock when it should have been scissors next). After the pattern was found for that set of rounds, it was rather automatic responding. I think I did alright, though it could have been more optimized on my end as a few of the switchups made me think it was not a pattern and thus cost me more ties/losses than it should have."
44589a27-44d6-4a44-8f45-0291cd0e59ee,e75c7306-0f6c-4fd8-8756-e41f42f1e912,"In the text box below, please describe any strategies you used to try and beat your opponent.",Observe their pattern
ebb72eda-dfe6-4557-8832-681ddbe24523,9f5c9c71-e5f7-423c-9b86-2c4d184dec13,"In the text box below, please describe any strategies you used to try and beat your opponent.",I would see the patterns that my opponent was having in order to try and figure out their next move.
6f81dbd3-bac8-467a-9af0-ad18e87223e6,316a464e-fe5a-461c-aa9a-55eebd75c4d9,"In the text box below, please describe any strategies you used to try and beat your opponent.",I tried to put myself in my opponent's shoes and basically think like the person I'm playing against but I also lost track a few times 
0d63ad38-718b-4173-a0c1-3cc947091e68,c3008f84-90b0-4fd1-856b-bbf122cf613b,"In the text box below, please describe any strategies you used to try and beat your opponent.",I tried to see if there was a pattern to the opponent's choice and noticed that they would choose in an order so I would choose the opposite that would beat it and if it didn't work I would choose the one behind the original choice. 
436421a4-b6e8-4713-85fb-76fbfa2f529e,e72d9316-8af7-47cb-b90c-ed1f4f18fc8a,"In the text box below, please describe any strategies you used to try and beat your opponent.","I would stick with the rock, paper, scissors strategy until I reached a round where it didn't work. I would reuse the same one again to see how the opponent would choose next and pick accordingly until I was back on a rock, paper, scissors pattern."
56faf8bd-139e-415f-a2ab-fa3f770d7407,c9506a67-9a35-4b1c-b246-a953274f7fe7,"In the text box below, please describe any strategies you used to try and beat your opponent.","For many of the matches, I chose between the two that the opponent did not pick on the previous match. For example, if the oppoonent chose rock, then on the next one I would choose between scissors and paper and then choose scissors since it beats paper."
de3751db-a72c-477c-a2be-eb007270400a,6502b77e-7b9f-4bb2-928a-a7bb49609464,"In the text box below, please describe any strategies you used to try and beat your opponent.",I began noticing a pattern albeit a little late once I noticed that if I missed one I could refresh the pattern and start it back from memory
4358f72b-665c-4ef9-935d-f98e461952b3,79626cfc-db8f-47d2-9bd0-ae129544ed79,"In the text box below, please describe any strategies you used to try and beat your opponent.",Click random ones because there is no guessing what they will play
ca085436-9a60-49f1-8f93-610bb7b789df,412cb607-552d-4ee8-b3ef-9e83efda1994,"In the text box below, please describe any strategies you used to try and beat your opponent.","After the first couple rounds it was clear that there was a pattern, which made it extremely easy to win most games, but then after some point, it interrupted the pattern with a choice that made the round a tie, so after some number of patterns and then ties, it seemed that choosing the same card again as the human made it so the pattern of wins would continue while the computer continued. Otherwise, the majority of the game was just going in order of what the patterned initially determined."
6df26969-e4e9-4716-a253-3d94998d3ce0,5f07aed7-34ab-4690-8d31-cf1e1897153d,"In the text box below, please describe any strategies you used to try and beat your opponent.","I would initially choose randomly until at around round 300 I got the oponent into whatr seemed like a loop where we would both choose rock and then he would mostly choose paper after that. If I beat him on that paper, he would often go back to rock and I would tie him again. This got me over 150 points"
90d8ee1d-849e-43e1-998e-2fe7bcba2b7b,9256cc32-a704-4366-8751-3e3cdac6253e,"In the text box below, please describe any strategies you used to try and beat your opponent.",I did it randomly.
3ae4c30e-160f-406c-b1ab-b2e746852e40,f557e4ca-448e-4d94-bc10-fe00e4f9e887,"In the text box below, please describe any strategies you used to try and beat your opponent.","The opponents choices were predictable. For that reason if I chose rock In the previous round then my next guess would be to pick paper. Once I chose paper my next guess would be scissors. I would go in that order until the opponent would switch up their guess. When that occurred the order would change but I would still use the same principle. When the opponent would switch up their guess I knew that I would just have to lose that round, but once that round was over I would notice the new start of the pattern explained above. In other words let’s say that if the opponent chose paper out of the blue then I would know that it’s next guess would be scissors. From there I would then choose rock, and I would be correct. Once I chose rock I would then choose paper, and after paper, I would choose scissors! "
83a66758-479a-442c-b522-9f31c5826f2b,1cacaec0-02e9-4007-9a14-039bd038f75f,"In the text box below, please describe any strategies you used to try and beat your opponent.",I noticed that there would be times where I would choose one option and it would alternate between a tie or a victory. I would use this tactic to rack up points because I would only gain points and not lose them. When the pattern would change I would find a new symbol to “latch” onto and repeat the same thing.
4d24c56f-65a1-48cd-bb09-1ea959132b8b,65d68cdc-5936-41b1-af45-8f68b546935d,"In the text box below, please describe any strategies you used to try and beat your opponent.",I looked for patterns in how the opponent was responding. At first the opponent was just going from left to right in selecting the action and then started alternating between 2 actions for some amount of time before switching to another pattern. 
0c787efb-cff6-46b8-a4f7-ed653761f340,69310af3-7899-4218-a29f-c142b951a2f6,"In the text box below, please describe any strategies you used to try and beat your opponent.",I didn't really have one. It seemed like the computer was randomly choosing options.
e8cfd9d1-b356-4b80-b6ed-24618abb50c2,01ae78be-b6f1-4098-8a43-5075e7fe7ea7,"In the text box below, please describe any strategies you used to try and beat your opponent.","I would find the patter and then figure out what would kill that pattern. For example, if after several rounds I found the opponent's pattern to be scissors, paper, rock, mine would be rock, scissors, paper."
035bc4da-cd1e-4870-87d8-d6bc5f720555,9aebc1ec-8b0c-4b7e-8954-cbcc687c6a1a,"In the text box below, please describe any strategies you used to try and beat your opponent.","A strategy I used was clicking on the exact order/sequence of rock, paper, scissors every time."
dfc01acd-0e98-4845-be97-2ea55b96ac57,ee126226-d15d-4bd2-81e5-59f85bb79561,"In the text box below, please describe any strategies you used to try and beat your opponent.",Pressed button going from right to left. Opponent never went left to right.
0c80e26b-f4bf-4d1e-8edc-93cfe57606c8,d374e93f-df3b-4adc-a4da-aaf933d895c9,"In the text box below, please describe any strategies you used to try and beat your opponent.",I tried to go as fast as possible to confuse my opponent
995ddf65-eaa3-4422-b38e-85e70a4e8654,6596e8ab-709a-4a04-9cc7-785aa1b49d54,"In the text box below, please describe any strategies you used to try and beat your opponent.","After figuring out that the opponent was going in a pattern that was trying to contradict my previous move, I found that I could win every try"
488f8ff9-7c4f-43ae-8866-e285eef2f44f,55070192-257d-40f4-b611-bbec2de98a60,"In the text box below, please describe any strategies you used to try and beat your opponent.",I tried to see patterns in what the computer was picking and would try to make predictions based on that. 
1a7008b2-2fda-4bf3-b298-33f2c006d271,239676a8-dd3d-4c89-afd2-fb88989bcc9b,"In the text box below, please describe any strategies you used to try and beat your opponent.","I tried to see if there was any pattern happening either rock, paper, then scissors or the opposite. "
d423a64a-419a-4377-925f-a2e7b13dfa2e,549e1b25-192c-4d12-bd12-e5a7f6ca8807,"In the text box below, please describe any strategies you used to try and beat your opponent.","Typically the ""opponent"" followed a pattern of going through each of the options and only occasionally switched it. After the switch though it went back to the same pattern. "
226a601b-c0c3-4678-9241-f7daf6e10c0a,352fa34b-d5b4-4a35-832e-e9365fd3dd76,"In the text box below, please describe any strategies you used to try and beat your opponent.",The opponent always chose the one I chose in the round before.
814e3761-88a1-43ba-bc4c-1d29894f4eb7,dca6a907-e22f-49ac-a655-b93c292415fd,"In the text box below, please describe any strategies you used to try and beat your opponent.",The opponent mostly uses a strategy picks that i picked in the last game. So I peaked the one can beat my previous one.
c8e7be78-dc6f-43e6-a828-5246eb2314d1,70c8c2e1-a53f-449b-9a53-198bfedf24bd,"In the text box below, please describe any strategies you used to try and beat your opponent.",Vary the choices I made so it wasn't predictable
69318daa-3093-4af4-a2e5-d3732398ee76,9086b889-abe8-47ad-8b95-d961f0fd4bbf,"In the text box below, please describe any strategies you used to try and beat your opponent.",Eventually it just seemed like the computer was going in order so I followed the other and it worked for most of the time..
a972a750-c5c9-4640-ac1a-0e12b62f3219,48ddce11-71ba-4338-a7f5-7cba53baa4d5,"In the text box below, please describe any strategies you used to try and beat your opponent.",If I noticed they selected something more than twice in a row I adjusted my moves to beat that particular move.
afdc17b5-4bcc-46d2-b751-c1420febb9ff,f5c831c1-ec42-40e2-b2c2-8f5b8046bf98,"In the text box below, please describe any strategies you used to try and beat your opponent.",Will always go to the right after doing a change and back to a pattern.
261ea05e-17e7-4ba2-abc6-2fd7fbc3d163,c16f3cdc-65d0-4958-9a7a-c356ae77b761,"In the text box below, please describe any strategies you used to try and beat your opponent.",I tried to predict what the computer pattern was and how it changed depending on win or lose
6bc25c84-a331-4087-af65-b98b2068d9c5,444b8794-cda5-4623-a981-9f1dc46c56ae,"In the text box below, please describe any strategies you used to try and beat your opponent.",I tried to figure out a pattern as to what my opponent had put out prior.
0037e955-741a-43de-9cab-e4ab6f0df65d,4f581cdb-169f-4410-baec-b862aa731de6,"In the text box below, please describe any strategies you used to try and beat your opponent.",I would just do scissors paper rock in that order over and over and it was working.
903a993a-e562-4c9b-b8f8-382a7e5f0620,b5b3174b-96b0-49ec-a287-e58cf4132194,"In the text box below, please describe any strategies you used to try and beat your opponent.",Used previous pattern and countered with own pattern also chose to pick safer option resulting in ties rather than wins 
6efd7a1b-a0cf-42da-bf50-2170b1675028,9b5e782c-718f-46d8-9d06-dffaa13497f6,"In the text box below, please describe any strategies you used to try and beat your opponent.",I tried to find a pattern in what my opponent was doing and tried to go as fast as possible. 
d1e03620-24d6-4fac-9e26-adb78b32b965,02c20c10-8e89-4339-b14a-3daea29b5752,"In the text box below, please describe any strategies you used to try and beat your opponent.","I followed their patterns. When they changed their pattern, I tried to figure out what it was."
5fa23d27-adac-4b8a-8354-7138dd63188c,1ef49fe6-01cd-4516-8179-1215323a6664,"In the text box below, please describe any strategies you used to try and beat your opponent.",I tried to use the previous round to guess what they might do to win
83c1257b-4672-497f-9668-28e6ba914bff,380f03e1-7014-4613-a5f4-b5366a9f63e6,"In the text box below, please describe any strategies you used to try and beat your opponent.","At first, my options where just random, but I soon realized that the computer followed a pattern. I noticed that once I started winning the rounds, the computer would keep the same pattern going, but if I messed up, the pattern would change until all the options where gone through, then it would return to the same pattern. "
dc77708e-1b41-46d7-8610-a222327c95f3,f75e6110-0548-4a12-b2da-6781ee517d1b,"In the text box below, please describe any strategies you used to try and beat your opponent.","Personally, I started with a paper because I feel like alot of people do rock first. From there, sometimes I switch it up by doing the same one twice or three times to trick the opponent. Most of it is just random!"
253b233c-ccfd-45b5-a14d-c99951dc403f,b5b05f66-d98b-44df-aaca-b35e48809067,"In the text box below, please describe any strategies you used to try and beat your opponent.","If I get it wrong, and the opponent consistently chose the same one I would then know which one to choose to beat it. It would start seeming like there was . a pattern until a stand still which I consider to be the portion where we both constantly tie. Then from there I would try to figure out/guess one that the opponent wouldn't do to beat it. In the beginning it was . a bit more hard but the more trials you do the more consistent it gets. I think I'd be thrown off especially when we start getting tied because I would have thought I was beating the algorithm when I ultimately didn't. And because it was so many trials it was easy to give up when given the 10s to think or make a decision that could possibly be backed up."
d26f54a3-0331-4faa-bfb4-30a8cf31a017,4450f227-759f-418b-a208-dfc4958f8841,"In the text box below, please describe any strategies you used to try and beat your opponent.",I essentially just tried to read the pattern and counterpick from there. Ocassionally the pattern would change but the point differential was too much so I wasn't worried and the pattern would resume shortly after around 2 games
9a82fec9-297e-4cb9-950d-91017715fb3a,4d1f4710-fe86-4af2-9880-38e3e5d6fb1d,"In the text box below, please describe any strategies you used to try and beat your opponent.","I just clicked from rock to paper to scissors, and it seemed to put me at an advantage."
d8a6b58e-1bd1-42cf-b1f6-59b7295f4b95,a5f78ec0-b3db-465d-b505-61e0dd037dab,"In the text box below, please describe any strategies you used to try and beat your opponent.",I first tried to figure out if my opponent has any form of pattern to how they were picking their moves and went based on that. Every time they switched patterns I tried to figure out what it was.
05e77e5f-39e3-42ae-8542-99f71eb7ab35,6bc4ab71-92cd-439e-8424-5be4bd7c2de6,"In the text box below, please describe any strategies you used to try and beat your opponent.",I repeated some rock a lot more. 
09994e51-17b2-4027-b6e7-b5c26a694d8f,f67c4df3-5ac9-4e9b-bd70-1f5b9d2948d5,"In the text box below, please describe any strategies you used to try and beat your opponent.",no strategy
cf39a620-59f7-49d0-a0ad-bb925f369d4d,6850ed70-8c34-41fe-b4b9-bbdaf66b3fbb,"In the text box below, please describe any strategies you used to try and beat your opponent.","I just figured out what they were gonna play, which is always what would beat the last thing I played. Once I figured out it wasn't random I just did like a cycle of the things in order"
579cb41b-84a3-4d2b-9faf-6f7c1feee582,f5b3a4c0-14fc-4720-ae5d-6bb4705b099b,"In the text box below, please describe any strategies you used to try and beat your opponent.",I would play off of the computers previous choice and the results of it. For example if I chose paper and the computer did rock. I would assume the computers next move would be scissors so for my next move I would do rock.
3cd32162-b755-4aaa-bd46-36c94f1c36ad,9d21b1e7-bcce-44ef-b8d4-9bb8f42b9ed1,"In the text box below, please describe any strategies you used to try and beat your opponent.",I tried repeatedly clicking one of the options and that did not seem to go that well which is weird considering it's just a matter of probability. I then utilized a pattern of using one option after the other in a sequence and it worked very well.
93567ffb-83c3-4b45-9ae7-bd5350ecd1c8,0bedc1bd-c4bf-49c0-8a75-ec7970281585,"In the text box below, please describe any strategies you used to try and beat your opponent.","At first I tried to predict the other player's move until I discovered a pattern. Then I found a pattern and stuck with answers to beat that pattern. Eventually, the pattern changed so I once again, tried to predict their choices. It was harder after the first pattern to figure out the new one (if there was one). At one point I thought I figured out the pattern but it seemed to change shortly after. So, I don't know if I just figured out the pattern too late where the pattern changed directly after, or if there wasn't a pattern and it was just random."
19e5233a-9238-45cf-abda-55c98153ca16,a10fe586-6c42-4ed4-84dd-ac277d502d12,"In the text box below, please describe any strategies you used to try and beat your opponent.",assume what they would think i would do 
4e5f3c6d-2dd1-44ae-96f6-ad2813ac96dc,1309b8d5-3a95-4e93-8e0a-443fe91ac65b,"In the text box below, please describe any strategies you used to try and beat your opponent.","I tried to look for any patterns that emerged from the other player. I noticed that if the opponent beat me they would continue to use the same hand until it lost, which it would then switch to the next hand systematically. There were times where the opponent would not go in order but after that instance there were no more instances of any deviation for a while. It was difficult to note when they would deviate, but next time I would count which round they deviated and look for a pattern (i.e. if they did it every 5th round or every 2^x)."
91fc38d6-3e79-49b3-999c-e073c3555947,118b68fa-b15b-4e94-9404-f41a54fa7c33,"In the text box below, please describe any strategies you used to try and beat your opponent.","At first I kep playing moves that I wanted to do, but then I noticed that this was not working. I had to gain a strategy so I decided to alternate from all of the choices. Then I kept losing so then I tried doing the same one over and over and that didnt help. I then tried to look at the number. If it was a loss then I clicked the same one then a win would happen. If it was a tie I then moved to the next one until that one got a win then moved back to the one with a tie. I kept doing this until I finished the game."
6b60880f-5311-4df9-b809-995969303a18,ce74e752-8c17-47b1-bda0-66a712da0cdf,"In the text box below, please describe any strategies you used to try and beat your opponent.",Trying to find a pattern in what the opponent is doing based on the previous outcome. 
6b204c94-b4ae-471b-ba10-cb332c73bbe1,515a8eed-ef10-4686-a618-17b23bc3f86a,"In the text box below, please describe any strategies you used to try and beat your opponent.","I used the same 3 patterns like scissors,paper, and rock"
ec8c35e1-ed92-42be-92a4-1d73e662b9a0,58aaeb60-714f-46d2-81e8-c44d0a7b2792,"In the text box below, please describe any strategies you used to try and beat your opponent.",I don't disclose my strategies
ede9954b-eb49-4f24-8db7-15ad2052e0d4,6dd26869-94c6-48c3-b591-c10f9211cdab,"In the text box below, please describe any strategies you used to try and beat your opponent.",I believe that towards the middle of the game I noticed a pattern and after a few more rounds I noticed a different pattern and I followed through the game until the next pattern.
ab1eb751-b3e5-48b0-ac24-b2af2c334a2f,c57235d5-ed77-4bc0-a3c9-55a73919d5bb,"In the text box below, please describe any strategies you used to try and beat your opponent.","I realized there was a pattern to the opponent so I repeated chose rock, paper then scissors and I kept winning. "
61f664b7-45f6-432f-96c6-516e42085ae9,9d17b68c-3bd6-4c81-9191-d5e472e0d489,"In the text box below, please describe any strategies you used to try and beat your opponent.","i tried to think a couple of moves ahead to anticipate what my opponent would pick
"
60564488-c3e0-42f6-a6c0-f90da083c33b,21f31745-7665-4564-a54a-e3928aa7fef6,"In the text box below, please describe any strategies you used to try and beat your opponent.","As I recognized the pattern of the computer choosing in order, I choose an order that would beat it almost every round."
775f0274-742f-44df-8238-1d411ceac2ab,ce926e95-4c3f-4b3e-9cd2-4d2ebdee2533,"In the text box below, please describe any strategies you used to try and beat your opponent.",I would see which piece my opponent used and pick my piece dependent on the last piece they used
e506e392-9172-4121-af7e-652bc78e20c7,8a515ecd-74f3-46d9-a713-2c1395d1cfb4,"In the text box below, please describe any strategies you used to try and beat your opponent.","I notice that if i kept selecting a choice: Example Paper --> the bot would alternatively go from Rock and then next turn paper then next turn paper again. If i kept picking paper, i could only gain win or tie. "
1a0791ae-140f-44d3-8f81-7d56d32c0d4c,71b9071c-357f-4067-b985-6f3bd55e5d96,"In the text box below, please describe any strategies you used to try and beat your opponent.","try to find patterns in the opponents game play, after finding the patterns predict what they will choose next and choose the right path to beat what you predict they will choose"
beb925b9-eca3-4803-bd30-3d01c1f4779d,ac22611d-0803-4012-ba9f-9ddd7b7d666c,"In the text box below, please describe any strategies you used to try and beat your opponent.",I didn't have any strategy whatsoever.
f4c51574-b55e-48c1-b66e-a6c17755f7d7,3878e8e2-ff46-4f5b-8b2d-f3bfdd9004af,"In the text box below, please describe any strategies you used to try and beat your opponent.","This was frustrating because the score kept resetting. The first time I played i was so close to 300 when i went back to 1/300. It happened a few times and I almost stopped but anyway. I did find a strategy. The opponent kept going in order for the most part so I just had to keep jumping one option ahead each time, and that mostly guaranteed wins."
9aef924a-1afd-4a20-a124-85cbfc6edc22,ef594cba-e913-4f52-b6b2-c2dbe60dc42a,"In the text box below, please describe any strategies you used to try and beat your opponent.",At first I was actually trying but then I realized there were 300 rounds so then I just did what was closest to the next button to be honest.
d1c61fc5-5bbb-4dbd-b611-18bace3ee3a9,7b94c71f-98ec-4000-a5d3-15423810e156,"In the text box below, please describe any strategies you used to try and beat your opponent.","If we tied, they would most likely use the same gesture/option again that they used when we tied.
Assuming that they're trying to beat the winning strategy, I would combat their expected move."
3c480319-e167-4f3a-bb08-1218704f8d0b,727a7a81-29d4-4cf7-9965-e9277fb226bb,"In the text box below, please describe any strategies you used to try and beat your opponent.",I tried to see the pattern of the opponent and try to do the opposite of the computer
ebd54677-9931-4785-9ad6-374ff82c2070,ec0c5956-7f17-4849-98fd-0f8102d6d09c,"In the text box below, please describe any strategies you used to try and beat your opponent.",I would try to think about what the opponent would think about to try to beat my next most obvious move. However this did not work because I was thinking about it too much and I would think about it in a never-ending loop.
b6a3ee2d-c731-4dc2-99ac-7f678f3b6dd3,fae4afe4-7a57-40fb-a553-a2410b1a3e5a,"In the text box below, please describe any strategies you used to try and beat your opponent.",rotating through rock paper and scissors when i saw a loop
12e904c3-e3b6-4b2a-a679-a1d057d4d8fe,6805a080-daeb-42c3-98ab-3a52e9731116,"In the text box below, please describe any strategies you used to try and beat your opponent.","I figured out a pattern in the opponents choosing and just repeated the winning patter. They went paper, scissor, rock so i went scissor, rock, paper. At first I also thought of the opponent as assuming i kept the same choice what would they choose and base on that what would I choose. Assuming the opponent knew my strategy, if i had chosen rock after the process they would have chosen paper so i would have chosen scissors"
1553360d-2c1c-4ead-a996-352782668666,9274287c-1aff-4163-8e42-2a968d49fc10,"In the text box below, please describe any strategies you used to try and beat your opponent.",I noticed the computer would start repeating predictable patterns and started playing according to that.
a17bcc2d-0817-4753-8185-61bea8a7c168,831d7565-ff6e-4798-914e-aa748e19af1a,"In the text box below, please describe any strategies you used to try and beat your opponent.","Initially I selected my options at random but after I noticed a pattern. There'd be only one possible move which would cause you to either tie or win every round until a certain point (when you lost), and then after that, the next move would be the one next to the initial possible one taken. "
9ab2fcdc-65b1-48ad-ba4f-010da3aebb55,f4f217c2-3b2d-414e-99a9-3424a25e0103,"In the text box below, please describe any strategies you used to try and beat your opponent.","I was trying to see if there were any patterns to the way that they selected what they were gonna play. It would work consistently for a while, but then it would change and I would repeat the process."
79025357-520e-4aba-8afb-763fd7c18885,9570a173-dd3a-4289-a2a5-705ec0c114fb,"In the text box below, please describe any strategies you used to try and beat your opponent.","I tried to find a pattern between the 3 options and how the opponent response after each turn. Then you can kind of guess the pattern as it repeats itself through a couple turns. After that, it changes again so you will have to figure out the new pattern in order to win a maximum amount of times."
bdbbbb30-948b-401c-bab7-d313c26193a2,0286d56b-9826-4f0b-ae4a-e4d669aa0bd1,"In the text box below, please describe any strategies you used to try and beat your opponent.","After winning with scissors my next move would be paper and then rock which would get me the win every time. There seemed to be a pattern, which would then reset after a bit. "
8bc3f874-d5db-45b6-9eca-17b559b3a398,c1b3a29d-fdd6-4c3d-b533-47ba39fdd171,"In the text box below, please describe any strategies you used to try and beat your opponent.","The opponent went in a set pattern, so I chose the move that beat that pattern, and adjusted accordingly whenever there was a tie."
f2380df4-14f3-4b16-85d1-44eee529de12,da7d68ff-f02c-4c38-9ea8-5ff0328132df,"In the text box below, please describe any strategies you used to try and beat your opponent.","the opponent was following my previous patterns, so I just chose accordingly"
